open_uuid,open_test_uuid,time_utc,cat_technology,network_type,lat,long,loc_src,loc_accuracy,zip_code,gkz,country_location,download_kbit,upload_kbit,ping_ms,lte_rsrp,lte_rsrq,server_name,test_duration,num_threads,platform,model,client_version,network_mcc_mnc,network_name,sim_mcc_mnc,nat_type,asn,ip_anonym,ndt_download_kbit,ndt_upload_kbit,implausible,signal_strength
P034b8d17-8d8a-4ad1-8df6-6bd2c88e0286,O0006668a-1354-48b4-beec-fe0534c588c1,2017-05-23 20:35:29,WLAN,WLAN,,,,,,,,26327,8321,13.2,,,RTR Server 10G AT,7,3,iOS,iPad Air WiFi,1.7,,,,nat_local_to_public_ipv4,8447,192.164.154,,,false,
P64552817-efd3-4ad4-8ad2-3d62b69b4318,O7e4b1dc9-3e9b-4bae-af5a-0a5748481339,2017-05-23 20:35:54,4G,LTE,47.05390862,15.44640819,gps,6.0,8010,60101,AT,13702,20552,39.5,-75,-14,RTR Server 10G AT,7,3,Android,LG-H960,3.0.2,232-05,3 AT,232-05,nat_local_to_public_ipv4,25255,77.119.129,,,false,
Pa5bdb299-3c3f-43ed-a233-a017e74b3e1b,Of91cf926-998b-4b78-ae38-d4c2c490db0a,2017-05-23 20:36:14,WLAN,WLAN,,,,,,,,15390,4952,52.1,,,RTR Server 10G AT,7,3,Android,Samsung Note 4 (SM-N910F),3.0.2,,,,nat_local_to_public_ipv4,25255,91.141.2,,,false,-45
P02e92ac5-f46c-4323-b6cc-30a7fb9add28,Od795e8a2-a169-4fb7-9d6f-b8faccb5afae,2017-05-23 20:36:16,WLAN,WLAN,,,,,,,,18657,4694,22.4,,,RTR Server 10G AT,7,3,Android,Sony Xperia Z3,3.0.2,,,,nat_local_to_public_ipv4,1901,193.83.18,,,false,-73
Pda8d0f13-a0d0-457a-a641-4b6c105ea0bc,O5eddd0dd-a01e-43d8-811c-cf74a00d395c,2017-05-23 20:36:17,WLAN,WLAN,48.0780719,16.3076492,network,19.9,2351,31725,AT,2460,2980,60.0,,,RTR Server 10G AT,7,3,Android,Galaxy A5 (2016),3.0.2,,,,nat_local_to_public_ipv4,25255,77.119.129,,,false,-79
P0ce78e06-1a91-47af-8d31-4c8fb556f47b,O9a16b328-7e7d-46fa-bfe1-99362e35f592,2017-05-23 20:36:27,WLAN,WLAN,47.60098501218278,15.67589670789414,,65.0,8680,61311,AT,22597,3842,20.0,,,RTR Server 10G AT,7,3,iOS,iPhone 6s Plus,1.7,,,,nat_local_to_public_ipv4,35370,81.21.115,,,false,
Pf11583a0-f737-456f-93c7-30a0a5d70e89,O95e89c5a-9cf6-4923-950d-524ce26130f6,2017-05-23 20:36:41,WLAN,WLAN,,,,,,,,15752,931,44.2,,,RTR Server 10G AT,7,3,Android,A3-A40,3.0.2,,,,nat_local_to_public_ipv4,8228,78.127.108,,,false,-70
P81852086-9028-4019-b320-40cc9d26f594,Ob71ef567-392f-4fca-baf4-021f2a808bf9,2017-05-23 20:36:45,LAN,LAN,,,Browser,,,,,28665,14237,10.3,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,1901,194.96.120,,,false,
P25bfaf33-0398-47c9-a0c8-2991317f1522,O37bd188b-591c-495a-a78b-b8d73522534e,2017-05-23 20:36:49,4G,LTE,47.0540777,15.4434925,gps,7.0,8010,60101,AT,20662,17638,34.8,-102,-17,RTR Server 10G AT,7,3,Android,LG-H960,3.0.2,232-05,3 AT,232-05,nat_local_to_public_ipv4,25255,77.119.129,,,false,
P54b1e229-0785-4db4-82ff-577f48877c43,Ob4127cb6-66eb-440e-a20b-3cb7b2441662,2017-05-23 20:36:54,WLAN,WLAN,48.21582037494351,16.32524019108743,,30.0,1170,91701,AT,4959,9909,14.4,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,,nat_local_to_public_ipv4,6830,84.113.227,,,false,
Pda8d0f13-a0d0-457a-a641-4b6c105ea0bc,Oabed41fc-aad2-45ee-a8a0-097d41a20b62,2017-05-23 20:37:13,WLAN,WLAN,48.07815257647845,16.307631351041326,gps,16.0,2351,31725,AT,7507,2809,37.4,,,RTR Server 10G AT,7,3,Android,Galaxy A5 (2016),3.0.2,,,,nat_local_to_public_ipv4,25255,77.119.129,,,false,-80
P9326578e-9237-4e1d-b8d1-a144ecff41f8,Of7762d26-614c-4de3-83ad-3cd5253fbc21,2017-05-23 20:38:28,LAN,LAN,,,,,,,,14241,9806,22.5,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,8412,46.125.250,,,false,
P632d9f70-02ac-4469-9d05-edcb03da9a9f,Oeb999d1b-ccb6-47bb-865a-5d6e39f4374d,2017-05-23 20:38:28,LAN,LAN,,,,,,,,10502,7992,59.7,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,25255,91.141.0,,,false,
P9fb78cda-b1d7-404b-b0c4-7bb7070598cb,O72e10da4-5858-4f79-ba46-d5b8ce700088,2017-05-23 20:38:52,LAN,LAN,48.33315344108142,16.06127513090148,Browser,79.0,3430,32135,AT,13408,7165,27.5,,,RTR Websocket 10G AT,7,3,,Mozilla,0.5,,,,,8412,46.125.250,,,false,
Pf6fc76a8-a441-4444-89ba-d463098a144d,O435afdc8-7bfb-4875-b185-0d4479573545,2017-05-23 20:39:23,WLAN,WLAN,48.1539550717992,16.4493273310123,,153.0,1110,91101,AT,74158,7486,12.3,,,RTR Server 10G AT,7,3,iOS,iPhone 6,1.7,,,,nat_local_to_public_ipv4,6830,84.112.247,,,false,
P08f681b8-32f8-49d9-b257-1f9a5ab556d2,O992aad46-fbd7-47b5-8222-afd65b5aefc3,2017-05-23 20:39:40,WLAN,WLAN,,,,,,,,35402,9648,17.0,,,RTR Server 10G AT,7,3,Android,SM-G361F,3.0.2,,,,nat_local_to_public_ipv4,8447,91.115.248,,,false,-54
P9fb78cda-b1d7-404b-b0c4-7bb7070598cb,O75d4c038-4b1a-4bba-8e29-94d5138b6a34,2017-05-23 20:40:11,LAN,LAN,48.33315344108142,16.06127513090148,Browser,79.0,3430,32135,AT,6941,539,26.1,,,RTR Websocket 10G AT,7,3,,Mozilla,0.5,,,,,8412,46.125.250,,,false,
P8af90b1a-f27b-4641-8daa-d9402ab66aee,O10dde916-4e26-4615-902e-bea485971c22,2017-05-23 20:41:14,WLAN,WLAN,48.22316346009203,16.32866019678484,,65.0,1170,91701,AT,18477,7426,19.8,,,RTR Server 10G AT,7,3,iOS,iPhone 4,1.6,,,,nat_local_to_public_ipv4,6830,84.115.201,,,false,
Pef88f4a1-a7fc-4e51-ad82-be9f2a6417da,O6982c8b5-c6d4-43fe-9198-7302b54fb367,2017-05-23 20:41:25,WLAN,WLAN,47.3934723,15.1599518,network,19.5,8712,61110,AT,9114,2963,37.9,,,RTR Server 10G AT,7,3,Android,Galaxy Mega 6.3 (GT-I9205),3.0.2,,,,nat_local_to_public_ipv4,25255,178.165.130,,,false,-40
Pf6fc76a8-a441-4444-89ba-d463098a144d,O5d8c955b-fa8b-4451-829c-1cd330d63d74,2017-05-23 20:41:34,WLAN,WLAN,48.15402294979258,16.44939662890178,,50.0,1110,91101,AT,74603,7466,11.1,,,RTR Server 10G AT,7,3,iOS,iPhone 6,1.7,,,,nat_local_to_public_ipv4,6830,84.112.247,,,false,
Pad38a3db-b539-414b-9190-21bbbbbd866c,O33164df0-3956-4e6e-82aa-119c5213925b,2017-05-23 20:41:47,WLAN,WLAN,47.95434722589761,13.011047862112294,gps,6.0,5151,50325,AT,17623,6646,37.2,,,RTR Server 10G AT,7,3,Android,Galaxy S7 edge,3.0.2,,,,nat_local_to_public_ipv4,8412,46.125.249,,,false,-75
Pfce09ec8-f501-4192-a6af-d594ce6424f8,O530a1486-ea7c-45b8-9e30-0ac34bc56d56,2017-05-23 20:42:01,LAN,LAN,48.1922561,16.3906679,Browser,1899.0,1030,90301,AT,29375,6401,9.6,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,6830,84.113.190,,,false,
P114b877f-31a7-47e8-93ed-20604a885fc7,Oc4ce9bcc-99a7-4b5f-9249-f05e8463cd21,2017-05-23 20:42:13,LAN,LAN,47.82854666666667,13.160699999999999,Browser,84.0,5321,50321,AT,3553,2096,35.5,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,8412,46.125.250,,,false,
Pda8d0f13-a0d0-457a-a641-4b6c105ea0bc,Ocb27b2db-b05c-417e-a423-10557373301d,2017-05-23 20:42:15,WLAN,WLAN,48.07814525962884,16.307711308579478,gps,16.0,2351,31725,AT,6129,2256,100.0,,,RTR Server 10G AT,7,3,Android,Galaxy A5 (2016),3.0.2,,,,nat_local_to_public_ipv4,25255,77.119.129,,,false,-49
P3e821825-6db9-4ab7-a3ec-9c926f981ce0,O9eb74b51-6a6c-403d-bf53-7209feac3950,2017-05-23 20:42:22,4G,LTE,47.3934723,15.1599518,network,19.6,8712,61110,AT,25801,12559,52.6,-107,-12,RTR Server 10G AT,7,3,Android,Galaxy Mega 6.3 (GT-I9205),3.0.2,232-10,3 AT,232-10,nat_local_to_public_ipv4,25255,77.119.130,,,false,
P50da1e77-4d83-42ea-be4a-b5def19c5f2a,O3036ecbf-ab82-435a-a94c-71b3b4c6819c,2017-05-23 20:42:28,WLAN,WLAN,,,,,,,,9139,4819,33.1,,,RTR Server 10G AT,7,3,iOS,iPad Air 2 (Wi-Fi Only),1.7,,,,nat_local_to_public_ipv4,8447,62.46.227,,,false,
Pa5bdb299-3c3f-43ed-a233-a017e74b3e1b,O04ac8bfd-5ea8-45db-920b-0824e6bec7b0,2017-05-23 20:43:20,WLAN,WLAN,,,,,,,,18469,5121,33.0,,,RTR Server 10G AT,7,3,Android,Samsung Note 4 (SM-N910F),3.0.2,,,,nat_local_to_public_ipv4,25255,91.141.2,,,false,-44
P75d8a034-2401-4a19-af25-170328692ef4,O440d4a99-7cca-430b-9970-1e39b719ee8a,2017-05-23 20:43:32,WLAN,WLAN,48.24453085431503,16.42194449224532,,65.0,1220,92201,AT,13025,3746,65.5,,,RTR Server 10G AT,7,3,iOS,iPhone 7,1.7,,,,nat_local_to_public_ipv4,25255,77.117.146,,,false,
P3e821825-6db9-4ab7-a3ec-9c926f981ce0,Oe519b4a8-f971-4b99-b219-97684991fd42,2017-05-23 20:43:39,4G,LTE,47.39338118,15.15981356,gps,10.0,8712,61110,AT,27388,12146,53.0,-103,-12,RTR Server 10G AT,7,3,Android,Galaxy Mega 6.3 (GT-I9205),3.0.2,232-10,3 AT,232-10,nat_local_to_public_ipv4,25255,77.119.130,,,false,
P789f5538-e8bc-47db-ab1a-323350a186b4,O67cb0c61-a499-4b21-9125-3aeaef4c66a6,2017-05-23 20:43:42,WLAN,WLAN,46.89597208000421,15.583777415460021,gps,8.0,8081,61001,AT,26166,13510,23.1,,,RTR Server 10G AT,7,3,Android,Galaxy S6 edge+,3.0.2,,,,nat_local_to_public_ipv4,12793,213.225.36,,,false,-69
P50da1e77-4d83-42ea-be4a-b5def19c5f2a,O8107763a-537c-4746-984e-9209a960e24f,2017-05-23 20:43:45,WLAN,WLAN,,,,,,,,356,4850,39.8,,,RTR Server 10G AT,7,3,iOS,iPad Air 2 (Wi-Fi Only),1.7,,,,nat_local_to_public_ipv4,8447,62.46.227,,,false,
P8ac5d46c-6740-43ae-bc0a-1fe7f364697b,Oa65fcf12-0d52-4e4d-8cb0-ec32a6fe7a9a,2017-05-23 20:44:15,LAN,LAN,,,rastered,,,,,13375,4746,40.6,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,25255,178.165.128,,,false,
P50da1e77-4d83-42ea-be4a-b5def19c5f2a,O3ff63cdb-9a56-4617-afbc-913d4d3ffb5d,2017-05-23 20:44:23,WLAN,WLAN,,,,,,,,31207,4862,33.0,,,RTR Server 10G AT,7,3,iOS,iPad Air 2 (Wi-Fi Only),1.7,,,,nat_local_to_public_ipv4,8447,62.46.227,,,false,
P78ee4961-97dc-44a2-8bf5-6ecf7b54b40b,O5fe2c1dc-d92d-4227-8d44-5b8518dbb4bf,2017-05-23 20:44:23,LAN,LAN,48.00943756463454,14.620050845834664,Browser,149.0,3352,30530,AT,1196,513,13.4,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,8447,91.113.42,,,false,
P0d81b6b6-bbe9-4395-9cd3-fddb53684b0a,O5ff65e80-2502-42e7-bc10-bcd49c02adbe,2017-05-23 20:44:25,WLAN,WLAN,47.45150354,15.33047204,gps,12.0,8605,60209,AT,9135,2111,39.9,,,RTR Server 10G AT,7,3,Android,LGE Nexus 5,3.0.2,,,,nat_local_to_public_ipv4,8412,78.132.47,,,false,-44
P3e821825-6db9-4ab7-a3ec-9c926f981ce0,Oed93c2ee-6362-4897-b223-3987a735e3ac,2017-05-23 20:44:28,4G,LTE,47.39338982,15.15981871,gps,10.0,8712,61110,AT,19016,21945,53.0,-102,-11,RTR Server 10G AT,7,3,Android,Galaxy Mega 6.3 (GT-I9205),3.0.2,232-10,3 AT,232-10,nat_local_to_public_ipv4,25255,77.119.130,,,false,
P05979fd8-bd1e-4203-b312-44158a9a7133,O8ccdc4b1-248e-4704-9017-a05c93498204,2017-05-23 20:44:33,WLAN,WLAN,,,,,,,,7270,9169,26.0,,,RTR Server 10G AT,7,3,Android,MHA-L09,3.0.2,,,,nat_local_to_public_ipv4,8412,46.125.250,,,false,-54
P05979fd8-bd1e-4203-b312-44158a9a7133,O03ae086a-2168-4b45-ac67-e0f43e2958df,2017-05-23 20:45:08,WLAN,WLAN,,,,,,,,11825,9575,23.0,,,RTR Server 10G AT,7,3,Android,MHA-L09,3.0.2,,,,nat_local_to_public_ipv4,8412,46.125.250,,,false,-61
P78ee4961-97dc-44a2-8bf5-6ecf7b54b40b,Ob9e544c4-59c7-4ebd-89d2-8f2a0732743f,2017-05-23 20:45:19,LAN,LAN,48.00943756463454,14.620050845834664,Browser,149.0,3352,30530,AT,1893,408,16.9,,,RTR Websocket 10G AT,7,1,,Chrome,0.5,,,,,8447,91.113.42,,,false,
P3e821825-6db9-4ab7-a3ec-9c926f981ce0,O757cb058-7c23-4fa6-8e7e-d5d0fe506bd0,2017-05-23 20:45:40,4G,LTE,47.39339249,15.15981127,gps,10.0,8712,61110,AT,32010,23015,52.9,-100,-11,RTR Server 10G AT,7,3,Android,Galaxy Mega 6.3 (GT-I9205),3.0.2,232-10,3 AT,232-10,nat_local_to_public_ipv4,25255,77.119.130,,,false,
Peed1cfa7-9a03-4638-9061-7c1bb68fef4c,O148c8051-8d40-4d69-9861-213b708597b8,2017-05-23 20:45:45,LAN,LAN,48.169301399999995,16.3478571,Browser,37.0,1100,91001,AT,32276,9286,17.3,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,12793,213.225.13,,,false,
P30a391ac-08eb-4287-b63f-e7b25e2f6112,Ob1f429e7-130a-47ec-a561-592c701047f2,2017-05-23 20:45:48,WLAN,WLAN,47.78008449827114,17.02890280635751,,5.0,7163,10701,AT,14443,2713,13.5,,,RTR Server 10G AT,7,3,iOS,iPhone 5s,1.7,,,,nat_local_to_public_ipv4,1901,194.152.165,,,false,
P2ca9d448-36a0-45e1-b642-640dc4895354,O70342efe-3425-4007-91eb-f0824ad85c2d,2017-05-23 20:45:54,LAN,LAN,,,,,,,,1295,1092,116.0,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,8412,46.125.249,,,false,
P5203856a-cb63-4e16-80b8-facde9ee9d5d,O162c2160-ed4c-487a-ba93-bdf67d07262f,2017-05-23 20:46:10,LAN,LAN,48.274527452745275,14.578947368421053,rastered,100.0,4311,41124,AT,21937,6432,13.8,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,12605,90.146.44,,,false,
P6b392410-cafd-480f-b809-cd22947f2c7b,O0d2f2c40-363b-496a-8cd5-6b07addac549,2017-05-23 20:46:20,LAN,LAN,,,rastered,,,,,21152,4816,41.6,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,25255,178.165.128,,,false,
P564a18e8-e82f-43a2-b12e-51d73979dbca,O88623f43-9f1b-4aee-8b6f-35b3c3926553,2017-05-23 20:46:45,LAN,LAN,,,Browser,,,,,31670,9546,16.2,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,12793,213.225.13,,,false,
P381f425a-b26e-4d27-9d02-0e5c6eb51af5,O45c8e2a7-97bb-44ba-b16d-7fcb45fe238c,2017-05-23 20:46:49,LAN,LAN,,,,,,,,223,77,43.5,,,RTR Websocket 10G AT,7,1,,Chrome,0.5,,,,,25255,178.165.129,,,false,
Pff581f48-5ce7-4e7c-90af-5b45811e623c,O18ec0c4d-eed9-41f6-abc7-865c1bf52df5,2017-05-23 20:47:03,WLAN,WLAN,,,,,,,,7731,598,14.1,,,RTR Server 10G AT,7,3,iOS,iPad 4 EU,1.7,,,,nat_local_to_public_ipv4,8447,62.46.237,,,false,
P3e821825-6db9-4ab7-a3ec-9c926f981ce0,O32913648-2ed9-42f0-904d-c4940e858b8e,2017-05-23 20:47:12,4G,LTE,47.39342591,15.15989321,gps,4.0,8712,61110,AT,27568,13401,59.4,-105,-11,RTR Server 10G AT,7,3,Android,Galaxy Mega 6.3 (GT-I9205),3.0.2,232-10,3 AT,232-10,nat_local_to_public_ipv4,25255,77.119.130,,,false,
P64183902-8ddf-404e-b59f-ca588b712281,Oa78ec851-33c7-4100-aa3e-40a75afa6937,2017-05-23 20:47:48,WLAN,WLAN,48.4118766,15.6002367,network,20.9,3500,30101,AT,24172,12389,20.1,,,RTR Server 10G AT,7,3,Android,HUAWEI VNS-L31,3.0.2,,,,nat_local_to_public_ipv4,12793,213.225.34,,,false,-59
Pb1de0258-2903-4e82-8d09-234f4afcb19e,O26ab3e91-d903-49b9-bb37-3a2d5bcfe0e4,2017-05-23 20:48:05,WLAN,WLAN,,,,,,,,20136,3352,40.0,,,RTR Server 10G AT,7,3,iOS,iPhone 6,1.7,,,,nat_local_to_public_ipv4,8412,212.95.7,,,false,
P2ca9d448-36a0-45e1-b642-640dc4895354,O469a3fb1-c85e-47b7-9c16-5ed255a84b97,2017-05-23 20:48:13,LAN,LAN,,,,,,,,1297,418,102.0,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,8412,46.125.249,,,false,
P0d81b6b6-bbe9-4395-9cd3-fddb53684b0a,O0f7f7c5b-8331-4f6a-b38c-2d234f2ef1a7,2017-05-23 20:48:30,WLAN,WLAN,47.451494,15.3305492,network,19.5,8605,60209,AT,3415,2317,37.0,,,RTR Server 10G AT,7,3,Android,LGE Nexus 5,3.0.2,,,,nat_local_to_public_ipv4,8412,78.132.76,,,false,-46
Pe55d5525-04d6-4638-a523-3df6568539ae,O052d379c-6569-4d07-8158-2b3577d874d5,2017-05-23 20:48:51,LAN,LAN,48.2091041,16.415049,Browser,9983.0,,,,17064,4822,41.1,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,25255,178.165.128,,,false,
P5ffe1ee3-706f-4c88-b1ef-84a157c600ee,Ofdf9beb1-4845-4370-85fa-1585b4c9828d,2017-05-23 20:48:54,4G,LTE,48.25654049472409,16.40304646060783,gps,8.0,1210,92101,AT,67215,29163,26.4,-86,-13,RTR Server 10G AT,7,3,Android,Galaxy S7 edge,2.2.14,232-10,3 AT,232-10,nat_local_to_public_ipv4,25255,77.119.129,,,false,
P3e821825-6db9-4ab7-a3ec-9c926f981ce0,O82919324-5956-4a23-b0c6-5f7653ffa0b0,2017-05-23 20:48:58,4G,LTE,47.39342732,15.15989124,gps,9.0,8712,61110,AT,23970,22961,33.0,-105,-10,RTR Server 10G AT,7,3,Android,Galaxy Mega 6.3 (GT-I9205),3.0.2,232-10,3 AT,232-10,nat_local_to_public_ipv4,25255,77.119.130,,,false,
P59dd1bd7-b7bf-4042-9246-346043c10433,Oe251a635-82d0-48b6-ae5b-cc02de7dfc35,2017-05-23 20:48:59,WLAN,WLAN,,,,,,,,35162,14153,10.2,,,RTR Server 10G AT,7,3,Android,Huawei P9,3.0.2,,,,nat_local_to_public_ipv4,8447,188.22.232,,,false,-47
P77a07624-c61f-4161-a64e-72ac3f88f588,O2f7d0934-cd7d-49e9-a1d3-030ff6b876ff,2017-05-23 20:49:02,WLAN,WLAN,,,,,,,,18518,3906,31.1,,,RTR Server 10G AT,7,3,Android,SM-T580,2.2.9,,,,nat_local_to_public_ipv4,5385,194.208.228,,,false,-71
Pa0284998-1117-4dbc-b6c2-ec413d0f5436,Oeceef5ad-a517-4322-bcc2-b155a16d34ba,2017-05-23 20:49:25,WLAN,WLAN,,,,,,,,43433,9578,19.9,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,,nat_local_to_public_ipv4,8412,46.125.249,,,false,
Pbbef3f9c-7464-4b1b-b8a3-33eb89724c15,Ode088398-72af-4e61-8dec-32548602ea23,2017-05-23 20:49:25,WLAN,WLAN,48.2680625162715,16.452136467751288,gps,8.0,1210,92101,AT,130867,14974,11.5,,,RTR Server 10G AT,7,3,Android,FRD-L09,3.0.2,,,,nat_local_to_public_ipv4,6830,84.113.24,,,false,-43
P1e795e52-0340-4aed-9037-1a18a68c0617,O6ccf5c42-8dea-4ad8-b049-dc5ad46871cd,2017-05-23 20:49:26,WLAN,WLAN,47.00934557,15.40090408,gps,9.1,8054,60644,AT,7422,779,15.8,,,RTR Server 10G AT,7,3,Android,B5532,3.0.2,,,,nat_local_to_public_ipv4,1257,86.32.21,,,false,-69
P1b249a05-ff74-4bc0-8ab8-ed3b219f6e8b,O3ac437e5-d5f7-4550-9297-c8edbb19b4c7,2017-05-23 20:49:30,WLAN,WLAN,48.17342709754423,16.41409096309581,,10.0,1110,91101,AT,13809,14685,18.4,,,RTR Server 10G AT,7,3,iOS,iPhone 5,1.7,,,,no_nat_ipv6,6830,2a02:8388:1640::,,,false,
Pdd0ed1b4-f72d-48ea-90b5-9cde3282a71e,O7e0ade83-b5a0-469f-8d54-f5a0904dcde8,2017-05-23 20:50:19,WLAN,WLAN,47.0462964,15.4471903,network,19.9,8041,60101,AT,3187,313,22.0,,,RTR Server 10G AT,7,3,Android,SM-J510FN,3.0.2,,,,no_nat_ipv6,6830,2a02:8388:e280::,,,false,-75
P75d8a034-2401-4a19-af25-170328692ef4,O58926e23-9ea9-4984-8350-b300538ac0cf,2017-05-23 20:50:24,WLAN,WLAN,48.24450093128475,16.42189168653544,,65.0,1220,92201,AT,12355,12826,40.6,,,RTR Server 10G AT,7,3,iOS,iPhone 7,1.7,,,,nat_local_to_public_ipv4,25255,77.117.146,,,false,
P59dd1bd7-b7bf-4042-9246-346043c10433,O2bbf8dc7-cdd0-4eb4-9358-27ba72f641b5,2017-05-23 20:50:30,WLAN,WLAN,,,,,,,,40333,14528,10.5,,,RTR Server 10G AT,7,3,Android,Huawei P9,3.0.2,,,,nat_local_to_public_ipv4,8447,188.22.232,,,false,-47
P451fd818-ac83-4f5c-aecb-dce06992f362,O633c6171-9a59-4bcd-89ba-6ba63579f26a,2017-05-23 20:50:38,3G,HSPA+,,,,,,,,5125,1289,241.9,,,RTR Server 10G AT,7,3,Android,Samsung S5 LTE-A G901F,3.0.2,470-02,Airtel | AIRTEL,470-07,nat_local_to_public_ipv4,56138,103.25.250,,,false,-85
P10775174-4920-4173-a981-9104f3e2870b,Oad0bd75e-4e3e-4627-89da-58b67ba0fecb,2017-05-23 20:51:03,WLAN,WLAN,48.28247588275357,15.06545952329504,,12.0,3683,31552,AT,15308,2504,32.1,,,RTR Server 10G AT,7,3,iOS,iPhone 7,1.7,,,,nat_local_to_public_ipv4,12793,213.225.15,,,false,
Pf2119d98-7370-4ce7-b4f8-2374ddcf60b9,O9320b6b2-4684-41ec-8a8c-8c9f8028779c,2017-05-23 20:51:09,WLAN,WLAN,,,,,,,,38343,7360,12.7,,,RTR Server 10G AT,7,3,Android,MI 5,3.0.1,,,,no_nat_ipv6,6830,2a02:8388:1903::,,,false,-47
Pc9d21e2b-f96f-4cc9-b9eb-25ccbd71b92f,O59c85cbf-4f39-4394-89ce-88de69e47a77,2017-05-23 20:51:09,WLAN,WLAN,48.065410172557065,14.00587965209912,gps,6.0,4652,41821,AT,1611,5417,159.9,,,RTR Server 10G AT,7,3,Android,Galaxy S7 edge,3.0.2,,,,nat_local_to_public_ipv4,25255,77.119.130,,,false,-49
Pd7ff4f6d-4ac5-4246-a0c2-0faab4f49e4e,Obf7d3921-b33f-48ac-bbb5-be45ebe171e7,2017-05-23 20:51:13,WLAN,WLAN,48.14154508647669,16.28227946303942,,96.0,1230,92301,AT,69510,24739,25.5,,,RTR Server 10G AT,7,3,iOS,iPhone 7 Plus,1.7,,,,nat_local_to_public_ipv4,6830,84.113.160,,,false,
P63426bc2-ec0a-4367-a2fa-e921e7bbd5f7,O21a450d6-cb96-4424-8018-a6a194c9e581,2017-05-23 20:51:27,LAN,LAN,48.1862924,16.33037,Browser,27.0,1150,91501,AT,417,1052,44.3,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,1901,194.96.132,,,false,
P59dd1bd7-b7bf-4042-9246-346043c10433,Oa7c6572a-7efd-479a-bf46-297a5ed505c7,2017-05-23 20:51:33,WLAN,WLAN,,,,,,,,40813,14417,10.3,,,RTR Server 10G AT,7,3,Android,Huawei P9,3.0.2,,,,nat_local_to_public_ipv4,8447,188.22.232,,,false,-64
Pdd0ed1b4-f72d-48ea-90b5-9cde3282a71e,O50351ac6-14d1-4b66-888c-ba71965ebe79,2017-05-23 20:51:39,WLAN,WLAN,47.04640772,15.44660549,gps,15.0,8041,60101,AT,28157,7320,20.1,,,RTR Server 10G AT,7,3,Android,SM-J510FN,3.0.2,,,,no_nat_ipv6,6830,2a02:8388:e280::,,,false,-49
P10775174-4920-4173-a981-9104f3e2870b,O1ee282ae-3902-4ecd-93bc-4308f33f7288,2017-05-23 20:51:44,WLAN,WLAN,48.28241130143595,15.06544794955285,,24.0,3683,31552,AT,15963,2501,30.1,,,RTR Server 10G AT,7,3,iOS,iPhone 7,1.7,,,,nat_local_to_public_ipv4,12793,213.225.15,,,false,
Pff2a1bd2-969e-4697-a26a-923d6d2c7a69,Of475e2bc-63a4-4fe2-9a88-4f57c249a969,2017-05-23 20:53:32,WLAN,WLAN,47.25506283321003,11.39878173644655,,219.2,6020,70101,AT,86990,10141,13.4,,,RTR Server 10G AT,7,3,iOS,iPhone 7 Plus,1.7,,,,nat_local_to_public_ipv4,31510,83.175.65,,,false,
P71b773fe-73db-49ed-8617-cd90aff48012,O6a156cd8-ea13-4ab8-ba1e-642bd66b59a7,2017-05-23 20:53:35,LAN,LAN,48.21962196219622,16.41025641025641,rastered,100.0,1020,90201,AT,24,17,121.0,,,RTR Websocket 10G AT,7,1,,Firefox,0.5,,,,,6830,84.114.95,,,false,
P0ddfa32e-2e16-4ccf-a096-66b1dfe028d3,O3678676a-5714-49a6-8ce8-54e220c3e2ee,2017-05-23 20:53:36,WLAN,WLAN,48.6000234,15.93923,network,20.0,3714,31043,AT,24573,5080,33.0,,,RTR Server 10G AT,7,3,Android,EVA-L19,3.0.2,,,,nat_local_to_public_ipv4,25255,178.165.131,,,false,-42
P9c046a5c-6eae-4fc0-9f1a-4a07bdf5f3a4,O9b82a0b6-6c7b-4f16-a5ad-129cd389dba5,2017-05-23 20:53:44,4G,LTE,,,,,,,,70171,36084,23.6,,0,RTR Server 10G AT,7,3,Android,MHA-L29,3.0.2,232-05,spusu,232-17,nat_local_to_public_ipv4,51265,185.69.244,,,false,
